AREA,EIC,EICSUM,EICSOU,EICMAT,EICSUB,POLLUTANT,SEASON,CONTROL_TYPE,2010
CALAVERAS, 860-887-1100-6315,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","6315-Plate Compactors-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-6322,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","6322-Plate Compactors-G2-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-6323,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","6323-Plate Compactors-G2-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-6344,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","6344-Plate Compactors-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-887-1100-6345,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","6345-Plate Compactors-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7624,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7624-Rollers-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7625,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7625-Rollers-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7634,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7634-Rollers-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7635,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7635-Rollers-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7654,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7654-Rollers-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7655,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7655-Rollers-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7674,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7674-Rollers-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7675,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7675-Rollers-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7694,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7694-Rollers-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7695,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7695-Rollers-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7744,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7744-Rough Terrain Forklifts-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7745,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7745-Rough Terrain Forklifts-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7764,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7764-Rough Terrain Forklifts-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7765,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7765-Rough Terrain Forklifts-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7784,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7784-Rough Terrain Forklifts-G4-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7785,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7785-Rough Terrain Forklifts-G4-175-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7884,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7884-Rubber Tired Loaders-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7885,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7885-Rubber Tired Loaders-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7904,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7904-Rubber Tired Loaders-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-7905,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","7905-Rubber Tired Loaders-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8144,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8144-Signal Boards-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8145,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8145-Signal Boards-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8154,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8154-Signal Boards-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8155,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8155-Signal Boards-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8214,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8214-Skid Steer Loaders-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8215,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8215-Skid Steer Loaders-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8224,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8224-Skid Steer Loaders-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0002
CALAVERAS, 860-887-1100-8225,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8225-Skid Steer Loaders-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8264,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8264-Skid Steer Loaders-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8265,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8265-Skid Steer Loaders-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8284,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8284-Skid Steer Loaders-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8285,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8285-Skid Steer Loaders-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8574,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8574-Surfacing Equipment-G4-5-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8575,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8575-Surfacing Equipment-G4-5-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8584,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8584-Surfacing Equipment-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-887-1100-8585,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8585-Surfacing Equipment-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8594,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8594-Surfacing Equipment-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-8595,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","8595-Surfacing Equipment-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9012,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9012-Tampers/Rammers-G2-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9013,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9013-Tampers/Rammers-G2-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9024,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9024-Tampers/Rammers-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9025,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9025-Tampers/Rammers-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9334,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9334-Tractors/Loaders/Backhoes-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9335,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9335-Tractors/Loaders/Backhoes-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9424,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9424-Trenchers-G4-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9425,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9425-Trenchers-G4-15-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9444,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9444-Trenchers-G4-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-887-1100-9445,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9445-Trenchers-G4-25-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9464,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9464-Trenchers-G4-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9465,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9465-Trenchers-G4-50-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9484,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9484-Trenchers-G4-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1100-9485,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1100-GASOLINE (UNSPECIFIED)","9485-Trenchers-G4-120-Evap",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0840,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0840-Bore/Drill Rigs-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0860,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0860-Bore/Drill Rigs-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0880,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0880-Bore/Drill Rigs-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0900,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0900-Bore/Drill Rigs-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0920,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0920-Bore/Drill Rigs-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0930,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0930-Bore/Drill Rigs-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0940,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0940-Bore/Drill Rigs-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0950,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0950-Bore/Drill Rigs-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0960,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0960-Bore/Drill Rigs-D-1000-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-0964,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","0964-Bore/Drill Rigs-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1120,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1120-Cement and Mortar Mixers-D-15-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1140,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1140-Cement and Mortar Mixers-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1700,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1700-Concrete/Industrial Saws-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1750,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1750-Concrete/Industrial Saws-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1770,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1770-Concrete/Industrial Saws-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-1780,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","1780-Concrete/Industrial Saws-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2000,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2000-Cranes-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2020,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2020-Cranes-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2040,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2040-Cranes-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2050,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2050-Cranes-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2060,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2060-Cranes-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2070,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2070-Cranes-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2080,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2080-Cranes-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2100,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2100-Crawler Tractors-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2110,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2110-Crawler Tractors-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2120,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2120-Crawler Tractors-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2130,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2130-Crawler Tractors-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2140,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2140-Crawler Tractors-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2150,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2150-Crawler Tractors-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2160,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2160-Crawler Tractors-D-1000-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2164,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2164-Crawler Tractors-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2190,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2190-Crushing/Proc. Equipment-D-50-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2210,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2210-Crushing/Proc. Equipment-D-120-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,.0001
CALAVERAS, 860-887-1210-2220,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2220-Crushing/Proc. Equipment-D-175-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2230,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2230-Crushing/Proc. Equipment-D-250-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2240,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2240-Crushing/Proc. Equipment-D-500-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2250,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2250-Crushing/Proc. Equipment-D-750-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2260,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2260-Crushing/Proc. Equipment-D-9999-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2460,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2460-Dumpers/Tenders-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
CALAVERAS, 860-887-1210-2570,"860-OFF-ROAD EQUIPMENT","887-CONSTRUCTION AND MINING EQUIPMENT","1210-DIESEL (UNSPECIFIED)","2570-Excavators-D-25-Exhaust",PM2_5,ANNUAL AVERAGE,GROWN AND CONTROLLED,0
